log,error_type,loc,cc,nested_depth,params,object_params,fan_in,fan_out,project
test_446.log,Lexical,5,2,0,1,0,0,1,re2
test_572.log,Symbol/Lookup,11,4,1,1,1,1,1,re2
test_572.log,Syntactic,11,4,1,1,1,1,1,re2
test_486.log,PASS,6,3,0,1,1,1,2,re2
test_426.log,Access Control,69,21,2,5,4,0,13,re2
test_426.log,Type Conversion/Reference Binding,69,21,2,5,4,0,13,re2
test_426.log,Construction/Initialization,69,21,2,5,4,0,13,re2
test_426.log,Symbol/Lookup,69,21,2,5,4,0,13,re2
test_528.log,Type Conversion/Reference Binding,28,10,1,4,4,1,4,re2
test_101.log,Symbol/Lookup,1,1,0,0,0,25,0,re2
test_418.log,PASS,18,5,1,2,1,1,1,re2
test_558.log,Symbol/Lookup,24,8,2,2,1,1,9,re2
test_558.log,Override/Inheritance,24,8,2,2,1,1,9,re2
test_558.log,Access Control,24,8,2,2,1,1,9,re2
test_558.log,Syntactic,24,8,2,2,1,1,9,re2
test_393.log,Symbol/Lookup,5,1,1,2,2,1,1,re2
test_569.log,Symbol/Lookup,215,60,7,0,0,1,17,re2
test_94.log,PASS,18,4,1,1,0,0,3,re2
test_314.log,PASS,9,4,0,3,2,1,2,re2
test_447.log,Symbol/Lookup,4,1,0,1,0,2,0,re2
test_458.log,Symbol/Lookup,5,2,0,3,2,1,2,re2
test_458.log,Incomplete Type,5,2,0,3,2,1,2,re2
test_458.log,Access Control,5,2,0,3,2,1,2,re2
test_458.log,This/Non-Static Member/Using Misuse,5,2,0,3,2,1,2,re2
test_295.log,Symbol/Lookup,20,5,1,2,1,1,7,re2
test_61.log,Lexical,6,1,0,1,0,0,0,re2
test_171.log,PASS,5,1,0,1,1,6,0,re2
test_555.log,Incomplete Type,5,1,0,0,0,1,0,re2
test_555.log,Access Control,5,1,0,0,0,1,0,re2
test_555.log,Symbol/Lookup,5,1,0,0,0,1,0,re2
test_441.log,Symbol/Lookup,1,1,0,1,0,4,0,re2
test_441.log,Override/Inheritance,1,1,0,1,0,4,0,re2
test_441.log,Incomplete Type,1,1,0,1,0,4,0,re2
test_441.log,Syntactic,1,1,0,1,0,4,0,re2
test_440.log,Symbol/Lookup,3,1,0,1,0,1,0,re2
test_542.log,Incomplete Type,9,2,1,0,0,4,1,re2
test_542.log,Access Control,9,2,1,0,0,4,1,re2
test_542.log,This/Non-Static Member/Using Misuse,9,2,1,0,0,4,1,re2
test_119.log,Symbol/Lookup,1,1,0,0,0,3,0,re2
test_119.log,Syntactic,1,1,0,0,0,3,0,re2
test_143.log,Access Control,1,1,0,0,0,5,0,re2
test_248.log,Symbol/Lookup,5,2,0,1,1,1,1,re2
test_248.log,Lexical,5,2,0,1,1,1,1,re2
test_248.log,Syntactic,5,2,0,1,1,1,1,re2
test_521.log,Symbol/Lookup,8,3,0,3,2,4,0,re2
test_568.log,PASS,8,3,0,2,1,1,0,re2
test_429.log,Symbol/Lookup,7,2,1,3,3,0,2,re2
test_429.log,Access Control,7,2,1,3,3,0,2,re2
test_147.log,Access Control,1,1,0,0,0,3,0,re2
test_593.log,Symbol/Lookup,7,1,0,1,1,0,1,re2
test_296.log,Symbol/Lookup,16,4,1,2,1,1,7,re2
test_296.log,Access Control,16,4,1,2,1,1,7,re2
test_296.log,Type Redefinition/Redeclaration,16,4,1,2,1,1,7,re2
test_529.log,Symbol/Lookup,15,3,1,4,4,1,4,re2
test_529.log,Construction/Initialization,15,3,1,4,4,1,4,re2
test_529.log,This/Non-Static Member/Using Misuse,15,3,1,4,4,1,4,re2
test_454.log,Symbol/Lookup,67,26,2,7,7,3,6,re2
test_573.log,Construction/Initialization,16,4,1,1,1,1,2,re2
test_120.log,PASS,1,1,0,1,1,1,0,re2
test_384.log,PASS,3,1,0,2,1,0,0,re2
test_336.log,Symbol/Lookup,17,4,2,0,0,30,3,re2
test_413.log,PASS,56,16,4,5,5,1,6,re2
test_527.log,PASS,78,20,2,4,4,2,7,re2
test_158.log,Symbol/Lookup,4,1,0,0,0,8,0,re2
test_158.log,Type Conversion/Reference Binding,4,1,0,0,0,8,0,re2
test_158.log,Syntactic,4,1,0,0,0,8,0,re2
test_480.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_480.log,Syntactic,1,1,0,0,0,1,0,re2
test_405.log,Symbol/Lookup,21,10,2,2,2,1,3,re2
test_506.log,PASS,49,15,4,4,3,1,3,re2
test_561.log,Symbol/Lookup,103,33,4,5,4,0,22,re2
test_561.log,Incomplete Type,103,33,4,5,4,0,22,re2
test_561.log,Access Control,103,33,4,5,4,0,22,re2
test_348.log,Symbol/Lookup,5,1,0,2,2,1,0,re2
test_348.log,Access Control,5,1,0,2,2,1,0,re2
test_348.log,Syntactic,5,1,0,2,2,1,0,re2
test_372.log,Type Conversion/Reference Binding,3,1,0,1,1,1,1,re2
test_427.log,Lexical,3,1,0,1,1,0,1,re2
test_184.log,PASS,3,1,0,2,0,1,0,re2
test_253.log,Symbol/Lookup,4,1,0,4,3,0,1,re2
test_468.log,Symbol/Lookup,4,1,0,1,1,0,0,re2
test_468.log,Construction/Initialization,4,1,0,1,1,0,0,re2
test_468.log,Operator/Call,4,1,0,1,1,0,0,re2
test_540.log,Incomplete Type,1,1,0,0,0,1,0,re2
test_540.log,Access Control,1,1,0,0,0,1,0,re2
test_46.log,PASS,1,1,0,0,0,0,1,re2
test_598.log,Symbol/Lookup,3,1,0,2,2,0,0,re2
test_598.log,Functions/Call Resolution,3,1,0,2,2,0,0,re2
test_598.log,Syntactic,3,1,0,2,2,0,0,re2
test_278.log,Templates/Generics,9,4,0,4,0,0,1,re2
test_327.log,Symbol/Lookup,3,1,0,1,1,2,1,re2
test_13.log,Symbol/Lookup,1,1,0,1,1,1,0,re2
test_125.log,PASS,1,1,0,1,0,2,0,re2
test_31.log,Symbol/Lookup,1,1,0,1,0,2,0,re2
test_31.log,This/Non-Static Member/Using Misuse,1,1,0,1,0,2,0,re2
test_31.log,Syntactic,1,1,0,1,0,2,0,re2
test_340.log,Symbol/Lookup,3,1,0,2,2,1,1,re2
test_247.log,Symbol/Lookup,18,5,1,2,2,2,3,re2
test_10.log,Lexical,4,2,0,3,3,0,0,re2
test_10.log,Syntactic,4,2,0,3,3,0,0,re2
test_20.log,Symbol/Lookup,1,1,0,0,0,9,0,re2
test_20.log,Syntactic,1,1,0,0,0,9,0,re2
test_311.log,Symbol/Lookup,27,11,1,2,0,1,6,re2
test_311.log,Access Control,27,11,1,2,0,1,6,re2
test_194.log,Symbol/Lookup,52,10,3,3,3,0,2,re2
test_194.log,Syntactic,52,10,3,3,3,0,2,re2
test_230.log,Symbol/Lookup,4,2,0,0,0,1,1,re2
test_230.log,Override/Inheritance,4,2,0,0,0,1,1,re2
test_230.log,Syntactic,4,2,0,0,0,1,1,re2
test_548.log,Symbol/Lookup,3,1,0,1,1,1,1,re2
test_56.log,Symbol/Lookup,5,1,0,1,1,0,0,re2
test_56.log,Lexical,5,1,0,1,1,0,0,re2
test_56.log,Syntactic,5,1,0,1,1,0,0,re2
test_1.log,PASS,1,1,0,0,0,4,1,re2
test_323.log,Access Control,43,10,3,2,1,2,10,re2
test_323.log,Construction/Initialization,43,10,3,2,1,2,10,re2
test_323.log,Symbol/Lookup,43,10,3,2,1,2,10,re2
test_225.log,Symbol/Lookup,8,2,0,0,0,6,0,re2
test_225.log,Functions/Call Resolution,8,2,0,0,0,6,0,re2
test_430.log,Type Conversion/Reference Binding,96,34,3,5,4,0,10,re2
test_430.log,Access Control,96,34,3,5,4,0,10,re2
test_273.log,Lexical,15,5,0,3,0,0,1,re2
test_597.log,PASS,3,1,0,2,2,0,1,re2
test_200.log,Symbol/Lookup,36,8,2,2,2,0,1,re2
test_217.log,Symbol/Lookup,5,1,0,3,2,0,1,re2
test_217.log,Override/Inheritance,5,1,0,3,2,0,1,re2
test_217.log,Abstract-Type Instantiation,5,1,0,3,2,0,1,re2
test_217.log,Qualifier/Specifier Missuse,5,1,0,3,2,0,1,re2
test_217.log,Syntactic,5,1,0,3,2,0,1,re2
test_28.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_12.log,Symbol/Lookup,1,1,0,0,0,4,0,re2
test_12.log,Syntactic,1,1,0,0,0,4,0,re2
test_325.log,Symbol/Lookup,40,8,1,3,2,2,17,re2
test_251.log,This/Non-Static Member/Using Misuse,9,3,1,0,0,1,2,re2
test_251.log,Syntactic,9,3,1,0,0,1,2,re2
test_191.log,Symbol/Lookup,34,18,1,18,18,0,1,re2
test_112.log,PASS,1,1,0,0,0,8,0,re2
test_126.log,PASS,1,1,0,0,0,7,0,re2
test_65.log,Symbol/Lookup,17,3,1,2,0,0,0,re2
test_65.log,Lexical,17,3,1,2,0,0,0,re2
test_65.log,Syntactic,17,3,1,2,0,0,0,re2
test_242.log,Incomplete Type,33,13,1,0,0,4,11,re2
test_116.log,Symbol/Lookup,1,1,0,0,0,10,0,re2
test_241.log,PASS,5,2,0,1,1,2,0,re2
test_466.log,Symbol/Lookup,23,11,3,2,2,1,0,re2
test_466.log,Access Control,23,11,3,2,2,1,0,re2
test_133.log,PASS,3,1,0,1,1,7,0,re2
test_310.log,Lexical,5,3,0,2,0,1,3,re2
test_587.log,Symbol/Lookup,3,1,0,5,5,1,0,re2
test_302.log,Symbol/Lookup,8,3,0,1,0,1,0,re2
test_539.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_539.log,Access Control,1,1,0,0,0,1,0,re2
test_96.log,Deleted/Special Member,3,1,0,0,0,0,1,re2
test_45.log,Symbol/Lookup,6,1,1,1,1,0,0,re2
test_45.log,Override/Inheritance,6,1,1,1,1,0,0,re2
test_45.log,Construction/Initialization,6,1,1,1,1,0,0,re2
test_45.log,Syntactic,6,1,1,1,1,0,0,re2
test_5.log,Symbol/Lookup,1,1,0,0,0,0,0,re2
test_11.log,PASS,1,1,0,0,0,9,0,re2
test_21.log,PASS,1,1,0,1,0,1,0,re2
test_38.log,Symbol/Lookup,3,1,0,1,1,1,0,re2
test_38.log,Syntactic,3,1,0,1,1,1,0,re2
test_354.log,Symbol/Lookup,5,2,0,3,3,0,1,re2
test_354.log,Type Conversion/Reference Binding,5,2,0,3,3,0,1,re2
test_235.log,Symbol/Lookup,47,13,2,3,3,1,5,re2
test_421.log,Symbol/Lookup,18,4,2,4,4,0,5,re2
test_442.log,Lexical,1,1,0,0,0,1,0,re2
test_420.log,Symbol/Lookup,42,12,3,2,0,1,0,re2
test_420.log,Access Control,42,12,3,2,0,1,0,re2
test_530.log,Symbol/Lookup,22,8,2,4,4,1,3,re2
test_530.log,Type Conversion/Reference Binding,22,8,2,4,4,1,3,re2
test_360.log,Symbol/Lookup,7,1,0,2,2,0,0,re2
test_360.log,Incomplete Type,7,1,0,2,2,0,0,re2
test_313.log,Access Control,11,3,1,3,2,0,2,re2
test_195.log,Symbol/Lookup,9,2,1,4,4,0,2,re2
test_226.log,Access Control,54,31,2,3,2,0,3,re2
test_226.log,Functions/Call Resolution,54,31,2,3,2,0,3,re2
test_377.log,Access Control,4,1,0,0,0,2,0,re2
test_575.log,PASS,3,1,0,1,0,1,1,re2
test_95.log,PASS,11,3,1,1,0,2,1,re2
test_547.log,Symbol/Lookup,7,1,0,1,1,2,0,re2
test_547.log,Access Control,7,1,0,1,1,2,0,re2
test_547.log,This/Non-Static Member/Using Misuse,7,1,0,1,1,2,0,re2
test_463.log,PASS,4,2,0,0,0,4,0,re2
test_585.log,PASS,5,1,0,2,2,1,0,re2
test_81.log,This/Non-Static Member/Using Misuse,8,2,0,1,1,0,0,re2
test_378.log,Access Control,19,4,2,0,0,1,3,re2
test_577.log,Lexical,159,51,4,6,3,1,16,re2
test_588.log,PASS,3,1,0,5,5,1,0,re2
test_351.log,Symbol/Lookup,9,2,0,0,0,3,1,re2
test_193.log,PASS,14,3,1,3,3,0,2,re2
test_398.log,Symbol/Lookup,6,2,0,0,0,0,1,re2
test_196.log,PASS,32,15,3,1,1,0,0,re2
test_123.log,PASS,1,1,0,1,1,1,0,re2
test_359.log,Symbol/Lookup,12,5,2,3,3,0,3,re2
test_359.log,Incomplete Type,12,5,2,3,3,0,3,re2
test_359.log,Type Conversion/Reference Binding,12,5,2,3,3,0,3,re2
test_359.log,Access Control,12,5,2,3,3,0,3,re2
test_92.log,PASS,3,1,0,1,0,0,1,re2
test_586.log,Symbol/Lookup,3,1,0,5,5,1,0,re2
test_385.log,Symbol/Lookup,127,38,1,4,4,1,21,re2
test_315.log,Access Control,35,4,1,0,0,1,2,re2
test_221.log,Override/Inheritance,7,1,0,2,1,0,0,re2
test_221.log,Deleted/Special Member,7,1,0,2,1,0,0,re2
test_263.log,PASS,36,8,2,2,2,0,1,re2
test_289.log,Symbol/Lookup,21,7,1,1,0,11,0,re2
test_289.log,Access Control,21,7,1,1,0,11,0,re2
test_54.log,PASS,4,1,0,1,1,0,1,re2
test_382.log,Access Control,3,1,0,2,1,0,0,re2
test_382.log,Functions/Call Resolution,3,1,0,2,1,0,0,re2
test_371.log,PASS,4,2,0,1,1,2,3,re2
test_49.log,Lexical,5,1,0,1,0,0,0,re2
test_108.log,Symbol/Lookup,4,1,0,0,0,2,1,re2
test_238.log,PASS,3,1,0,0,0,2,0,re2
test_475.log,Symbol/Lookup,13,4,1,2,2,0,1,re2
test_475.log,Type Conversion/Reference Binding,13,4,1,2,2,0,1,re2
test_475.log,Access Control,13,4,1,2,2,0,1,re2
test_472.log,PASS,16,3,2,3,2,1,4,re2
test_122.log,PASS,1,1,0,0,0,0,0,re2
test_219.log,PASS,40,21,1,5,2,0,7,re2
test_103.log,Symbol/Lookup,4,1,0,0,0,4,1,re2
test_374.log,PASS,9,2,0,0,0,0,2,re2
test_396.log,Symbol/Lookup,4,1,1,0,0,0,1,re2
test_257.log,Symbol/Lookup,66,18,4,3,3,1,6,re2
test_379.log,Access Control,16,6,2,1,1,2,0,re2
test_290.log,Symbol/Lookup,3,1,0,0,0,12,0,re2
test_228.log,Symbol/Lookup,135,59,4,5,1,0,19,re2
test_228.log,Override/Inheritance,135,59,4,5,1,0,19,re2
test_228.log,Syntactic,135,59,4,5,1,0,19,re2
test_281.log,Functions/Call Resolution,14,5,0,4,0,0,1,re2
test_73.log,Access Control,3,1,0,0,0,0,0,re2
test_197.log,PASS,3,1,0,0,0,0,0,re2
test_330.log,Symbol/Lookup,34,7,1,3,3,1,12,re2
test_538.log,PASS,5,3,0,1,1,2,0,re2
test_560.log,Incomplete Type,4,1,0,2,2,0,1,re2
test_560.log,Type Conversion/Reference Binding,4,1,0,2,2,0,1,re2
test_560.log,Access Control,4,1,0,2,2,0,1,re2
test_560.log,Symbol/Lookup,4,1,0,2,2,0,1,re2
test_603.log,Lexical,44,14,1,15,15,0,1,re2
test_256.log,PASS,19,5,0,3,3,1,4,re2
test_287.log,Access Control,12,4,1,3,3,3,1,re2
test_165.log,PASS,1,1,0,0,0,1,0,re2
test_492.log,Symbol/Lookup,12,2,1,0,0,1,3,re2
test_492.log,Construction/Initialization,12,2,1,0,0,1,3,re2
test_492.log,Deleted/Special Member,12,2,1,0,0,1,3,re2
test_30.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_449.log,Symbol/Lookup,7,2,1,0,0,1,0,re2
test_449.log,Override/Inheritance,7,2,1,0,0,1,0,re2
test_449.log,Syntactic,7,2,1,0,0,1,0,re2
test_36.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_36.log,This/Non-Static Member/Using Misuse,1,1,0,0,0,1,0,re2
test_36.log,Syntactic,1,1,0,0,0,1,0,re2
test_436.log,Lexical,5,1,0,2,2,0,0,re2
test_410.log,Symbol/Lookup,14,3,2,2,1,1,2,re2
test_571.log,Construction/Initialization,4,2,0,0,0,0,0,re2
test_571.log,Syntactic,4,2,0,0,0,0,0,re2
test_7.log,PASS,4,2,0,3,3,0,0,re2
test_388.log,Symbol/Lookup,5,1,1,1,0,2,0,re2
test_505.log,Symbol/Lookup,11,3,1,0,0,1,4,re2
test_505.log,Access Control,11,3,1,0,0,1,4,re2
test_505.log,This/Non-Static Member/Using Misuse,11,3,1,0,0,1,4,re2
test_574.log,Access Control,28,6,2,2,2,4,1,re2
test_308.log,Symbol/Lookup,20,5,1,1,0,3,3,re2
test_308.log,Access Control,20,5,1,1,0,3,3,re2
test_584.log,PASS,5,1,0,2,2,1,0,re2
test_153.log,Symbol/Lookup,6,2,0,0,0,30,0,re2
test_153.log,Access Control,6,2,0,0,0,30,0,re2
test_277.log,Lexical,9,4,0,4,0,0,1,re2
test_132.log,PASS,6,7,0,1,1,4,0,re2
test_182.log,PASS,3,1,0,1,0,0,0,re2
test_204.log,Symbol/Lookup,69,13,1,2,1,2,0,re2
test_204.log,Override/Inheritance,69,13,1,2,1,2,0,re2
test_204.log,Syntactic,69,13,1,2,1,2,0,re2
test_460.log,Incomplete Type,1,1,0,0,0,3,0,re2
test_460.log,Symbol/Lookup,1,1,0,0,0,3,0,re2
test_399.log,Symbol/Lookup,4,2,0,2,1,4,0,re2
test_286.log,Access Control,12,3,2,3,3,5,3,re2
test_303.log,Access Control,5,1,0,0,0,0,0,re2
test_303.log,Syntactic,5,1,0,0,0,0,0,re2
test_52.log,Lexical,12,2,1,3,2,0,0,re2
test_216.log,Access Control,8,2,0,2,2,0,1,re2
test_439.log,Lexical,5,1,0,2,2,0,1,re2
test_83.log,Symbol/Lookup,1,1,0,0,0,0,0,re2
test_522.log,Lexical,3,1,0,1,1,1,1,re2
test_366.log,Type Conversion/Reference Binding,5,1,0,0,0,1,1,re2
test_150.log,Symbol/Lookup,1,1,0,0,0,13,0,re2
test_150.log,Access Control,1,1,0,0,0,13,0,re2
test_534.log,Lexical,9,2,1,2,2,1,0,re2
test_307.log,Lexical,8,1,0,1,0,1,3,re2
test_452.log,Lexical,9,3,0,0,0,1,1,re2
test_391.log,Symbol/Lookup,7,1,1,4,1,2,1,re2
test_339.log,Type Conversion/Reference Binding,3,1,0,2,2,1,1,re2
test_270.log,Lexical,7,3,0,3,0,0,0,re2
test_338.log,Symbol/Lookup,3,1,0,2,2,1,1,re2
test_338.log,Syntactic,3,1,0,2,2,1,1,re2
test_86.log,PASS,3,1,0,0,0,0,1,re2
test_508.log,Symbol/Lookup,62,22,5,4,3,1,14,re2
test_473.log,Incomplete Type,18,5,1,1,1,0,3,re2
test_473.log,Access Control,18,5,1,1,1,0,3,re2
test_473.log,Symbol/Lookup,18,5,1,1,1,0,3,re2
test_317.log,Access Control,6,1,0,1,1,0,1,re2
test_111.log,Symbol/Lookup,6,5,0,1,0,3,2,re2
test_525.log,Symbol/Lookup,44,14,3,4,3,6,6,re2
test_525.log,Incomplete Type,44,14,3,4,3,6,6,re2
test_525.log,Syntactic,44,14,3,4,3,6,6,re2
test_341.log,Type Conversion/Reference Binding,3,1,0,3,2,1,1,re2
test_416.log,Symbol/Lookup,70,19,3,3,1,1,8,re2
test_9.log,Symbol/Lookup,4,2,0,3,3,0,0,re2
test_9.log,Override/Inheritance,4,2,0,3,3,0,0,re2
test_9.log,Syntactic,4,2,0,3,3,0,0,re2
test_589.log,Symbol/Lookup,3,1,0,5,5,1,0,re2
test_373.log,PASS,3,1,0,0,0,1,0,re2
test_276.log,Functions/Call Resolution,19,6,1,4,0,2,1,re2
test_187.log,PASS,3,1,0,4,2,0,0,re2
test_284.log,Symbol/Lookup,1,1,0,0,0,0,0,re2
test_284.log,Override/Inheritance,1,1,0,0,0,0,0,re2
test_284.log,Syntactic,1,1,0,0,0,0,0,re2
test_355.log,Symbol/Lookup,7,1,0,2,2,0,0,re2
test_355.log,Incomplete Type,7,1,0,2,2,0,0,re2
test_180.log,PASS,3,1,0,1,0,0,0,re2
test_42.log,Symbol/Lookup,3,1,0,2,0,1,0,re2
test_504.log,Symbol/Lookup,33,6,1,0,0,1,11,re2
test_504.log,This/Non-Static Member/Using Misuse,33,6,1,0,0,1,11,re2
test_504.log,Construction/Initialization,33,6,1,0,0,1,11,re2
test_504.log,Access Control,33,6,1,0,0,1,11,re2
test_254.log,Symbol/Lookup,10,2,1,4,3,0,1,re2
test_254.log,Type Conversion/Reference Binding,10,2,1,4,3,0,1,re2
test_368.log,Symbol/Lookup,35,13,1,3,3,2,6,re2
test_368.log,Type Conversion/Reference Binding,35,13,1,3,3,2,6,re2
test_368.log,Access Control,35,13,1,3,3,2,6,re2
test_368.log,This/Non-Static Member/Using Misuse,35,13,1,3,3,2,6,re2
test_344.log,Symbol/Lookup,7,1,0,3,2,2,2,re2
test_344.log,Type Conversion/Reference Binding,7,1,0,3,2,2,2,re2
test_344.log,Construction/Initialization,7,1,0,3,2,2,2,re2
test_34.log,PASS,1,1,0,0,0,1,0,re2
test_151.log,Type Conversion/Reference Binding,1,1,0,0,0,2,0,re2
test_75.log,PASS,3,1,0,0,0,0,0,re2
test_283.log,Type Conversion/Reference Binding,1,1,0,1,1,0,0,re2
test_559.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_559.log,Syntactic,1,1,0,0,0,1,0,re2
test_60.log,Lexical,6,1,0,1,0,0,1,re2
test_459.log,Symbol/Lookup,1,1,0,0,0,4,0,re2
test_526.log,Lexical,15,5,0,2,2,2,2,re2
test_496.log,Symbol/Lookup,13,4,2,3,2,0,3,re2
test_496.log,Override/Inheritance,13,4,2,3,2,0,3,re2
test_496.log,Type Conversion/Reference Binding,13,4,2,3,2,0,3,re2
test_249.log,Access Control,8,3,0,1,1,1,2,re2
test_596.log,PASS,3,1,0,2,2,0,1,re2
test_364.log,Symbol/Lookup,9,4,1,3,3,0,3,re2
test_364.log,Type Conversion/Reference Binding,9,4,1,3,3,0,3,re2
test_364.log,Abstract-Type Instantiation,9,4,1,3,3,0,3,re2
test_166.log,PASS,1,1,0,0,0,1,0,re2
test_136.log,Symbol/Lookup,1,1,0,1,1,14,0,re2
test_157.log,Functions/Call Resolution,4,1,0,0,0,5,0,re2
test_76.log,PASS,3,1,0,2,1,0,1,re2
test_309.log,Symbol/Lookup,50,14,1,2,0,2,14,re2
test_309.log,Override/Inheritance,50,14,1,2,0,2,14,re2
test_309.log,Syntactic,50,14,1,2,0,2,14,re2
test_335.log,Symbol/Lookup,21,3,2,0,0,19,2,re2
test_335.log,Access Control,21,3,2,0,0,19,2,re2
test_488.log,Symbol/Lookup,46,14,2,4,3,2,3,re2
test_343.log,Type Conversion/Reference Binding,3,1,0,3,2,0,1,re2
test_482.log,Symbol/Lookup,12,4,1,1,1,5,1,re2
test_482.log,Access Control,12,4,1,1,1,5,1,re2
test_19.log,Symbol/Lookup,1,1,0,1,0,1,0,re2
test_93.log,Symbol/Lookup,3,1,0,1,0,0,1,re2
test_138.log,Access Control,1,1,0,1,1,1,0,re2
test_206.log,Lexical,6,1,0,1,1,0,1,re2
test_415.log,Symbol/Lookup,54,13,2,5,4,1,6,re2
test_407.log,PASS,29,18,1,2,1,0,1,re2
test_3.log,Symbol/Lookup,1,1,0,0,0,2,0,re2
test_142.log,Symbol/Lookup,3,1,0,2,2,0,0,re2
test_142.log,Qualifier/Specifier Missuse,3,1,0,2,2,0,0,re2
test_142.log,Syntactic,3,1,0,2,2,0,0,re2
test_271.log,Functions/Call Resolution,7,3,0,3,0,0,0,re2
test_356.log,Symbol/Lookup,5,1,0,0,0,2,1,re2
test_356.log,Access Control,5,1,0,0,0,2,1,re2
test_294.log,Access Control,15,3,1,2,1,1,5,re2
test_455.log,Symbol/Lookup,60,20,3,1,1,1,7,re2
test_455.log,This/Non-Static Member/Using Misuse,60,20,3,1,1,1,7,re2
test_455.log,Qualifier/Specifier Missuse,60,20,3,1,1,1,7,re2
test_455.log,Syntactic,60,20,3,1,1,1,7,re2
test_455.log,Lexical,60,20,3,1,1,1,7,re2
test_455.log,Pointer/Reference Misuse,60,20,3,1,1,1,7,re2
test_455.log,Type Conversion/Reference Binding,60,20,3,1,1,1,7,re2
test_186.log,Symbol/Lookup,3,1,0,8,2,0,0,re2
test_409.log,Symbol/Lookup,28,7,2,0,0,1,4,re2
test_390.log,Symbol/Lookup,5,1,1,2,2,6,1,re2
test_390.log,Override/Inheritance,5,1,1,2,2,6,1,re2
test_390.log,This/Non-Static Member/Using Misuse,5,1,1,2,2,6,1,re2
test_390.log,Syntactic,5,1,1,2,2,6,1,re2
test_155.log,Symbol/Lookup,4,1,0,0,0,7,0,re2
test_134.log,Syntactic,3,1,0,1,1,9,0,re2
test_479.log,Lexical,1,1,0,0,0,1,0,re2
test_550.log,Symbol/Lookup,5,1,0,1,1,2,0,re2
test_550.log,Override/Inheritance,5,1,0,1,1,2,0,re2
test_550.log,Syntactic,5,1,0,1,1,2,0,re2
test_576.log,Lexical,5,2,0,0,0,0,0,re2
test_118.log,PASS,1,1,0,1,0,1,0,re2
test_361.log,Functions/Call Resolution,5,1,0,0,0,1,1,re2
test_124.log,Symbol/Lookup,1,1,0,0,0,6,0,re2
test_500.log,Symbol/Lookup,3,1,0,1,1,5,0,re2
test_500.log,This/Non-Static Member/Using Misuse,3,1,0,1,1,5,0,re2
test_268.log,Templates/Generics,6,2,0,3,1,0,0,re2
test_82.log,Templates/Generics,1,1,0,0,0,0,0,re2
test_115.log,PASS,1,1,0,1,0,3,0,re2
test_523.log,PASS,3,1,0,1,1,1,1,re2
test_400.log,Symbol/Lookup,12,4,1,2,2,2,6,re2
test_152.log,Symbol/Lookup,1,1,0,0,0,20,0,re2
test_152.log,Access Control,1,1,0,0,0,20,0,re2
test_152.log,Functions/Call Resolution,1,1,0,0,0,20,0,re2
test_518.log,Symbol/Lookup,10,7,0,1,0,1,0,re2
test_599.log,Symbol/Lookup,12,2,0,1,1,0,1,re2
test_599.log,Deleted/Special Member,12,2,0,1,1,0,1,re2
test_501.log,Symbol/Lookup,7,2,0,1,1,2,1,re2
test_501.log,Type Conversion/Reference Binding,7,2,0,1,1,2,1,re2
test_501.log,This/Non-Static Member/Using Misuse,7,2,0,1,1,2,1,re2
test_322.log,Symbol/Lookup,43,10,3,2,1,2,10,re2
test_590.log,PASS,4,1,0,5,5,1,0,re2
test_450.log,Lexical,6,2,0,0,0,0,0,re2
test_32.log,Symbol/Lookup,1,1,0,0,0,1,0,re2
test_32.log,Syntactic,1,1,0,0,0,1,0,re2
test_215.log,Access Control,10,4,2,0,0,2,0,re2
test_215.log,Abstract-Type Instantiation,10,4,2,0,0,2,0,re2
test_519.log,Symbol/Lookup,140,49,4,4,3,2,5,re2
test_44.log,Symbol/Lookup,6,1,1,1,1,0,0,re2
test_606.log,Access Control,9,2,0,1,1,2,5,re2
test_90.log,Templates/Generics,6,2,0,0,0,5,0,re2
test_129.log,PASS,1,1,0,0,0,3,0,re2
test_477.log,Type Conversion/Reference Binding,4,1,0,2,2,0,1,re2
test_477.log,Access Control,4,1,0,2,2,0,1,re2
test_33.log,Symbol/Lookup,1,1,0,1,0,1,0,re2
test_33.log,Operator/Call,1,1,0,1,0,1,0,re2
test_33.log,Syntactic,1,1,0,1,0,1,0,re2
test_53.log,Symbol/Lookup,6,1,0,2,1,0,0,re2
test_53.log,Lexical,6,1,0,2,1,0,0,re2
test_53.log,Syntactic,6,1,0,2,1,0,0,re2
test_320.log,Access Control,18,6,2,2,1,0,2,re2
test_305.log,PASS,7,1,0,4,2,2,0,re2
test_218.log,Type Conversion/Reference Binding,7,1,0,2,1,0,0,re2
test_483.log,Symbol/Lookup,29,13,3,1,1,8,10,re2
test_483.log,Construction/Initialization,29,13,3,1,1,8,10,re2
test_483.log,Access Control,29,13,3,1,1,8,10,re2
test_608.log,Symbol/Lookup,6,3,0,1,1,0,3,re2
test_551.log,PASS,4,1,0,1,1,2,0,re2
test_567.log,Symbol/Lookup,115,48,2,6,5,1,8,re2
test_484.log,PASS,23,7,2,3,2,2,0,re2
